ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1781506366681,2064042,4.2847557,-3.6404853,8.037808,0.002443461,-0.002443461,-0.0036651916,70
1781506366721,2062490,4.311101,-3.5734239,8.028229,0.0061086523,0.002443461,0.0012217305,70
1781506366761,2061528,4.3230762,-3.6309052,8.037808,-0.009773844,0.0012217305,-0.0061086523,70
1781506366801,2061299,4.275175,-3.5351028,8.064155,0.002443461,0.004886922,-0.008552114,70
1781506366842,2061095,4.2823606,-3.6979668,8.004278,-0.010995574,-0.0036651916,-0.004886922,70
1781506366882,2060549,4.2895455,-3.6596458,8.047389,0.0036651916,-0.0012217305,-0.004886922,70
1781506366920,2060549,4.2895455,-3.6596458,8.047389,-0.0061086523,-0.002443461,-0.002443461,70
1781506366962,2060679,4.2919407,-3.6309052,8.1000805,-0.0012217305,-0.0012217305,-0.0036651916,70
1781506367002,2061180,4.2464347,-3.6093497,7.9946976,0.0036651916,0.0036651916,-0.0012217305,70
1781506367042,2062572,4.294336,-3.5542634,8.011463,-0.0061086523,0.0,-0.002443461,70
1781506367082,2063435,4.2919407,-3.6285102,8.040204,0.004886922,0.0,-0.002443461,70
1781506367122,2063435,4.2919407,-3.6285102,8.040204,-0.0036651916,0.002443461,0.0,70
1781506367160,2065243,4.296731,-3.5925844,8.030623,0.002443461,0.004886922,-0.002443461,70
1781506367201,2065243,4.296731,-3.5925844,8.030623,0.0012217305,0.007330383,-0.002443461,70
1781506367241,2067339,4.229669,-3.6380904,8.004278,0.002443461,0.0036651916,0.002443461,70
1781506367281,2067339,4.229669,-3.6380904,8.004278,0.0061086523,0.0061086523,0.0012217305,70
1781506367322,2068527,4.2775702,-3.6596458,8.006673,0.0061086523,0.0061086523,0.0061086523,70
1781506367361,2069687,4.25841,-3.6141398,8.09529,0.012217305,0.010995574,0.007330383,70
1781506367401,2072034,4.260805,-3.6117446,8.033018,0.0,0.008552114,0.0036651916,70
1781506367441,2072034,4.260805,-3.6117446,8.033018,0.014660766,0.0036651916,0.0,70
1781506367482,2073273,4.2512245,-3.6692262,8.016253,-0.002443461,0.0,0.004886922,70
1781506367521,2069738,4.1697927,-3.6524606,8.040204,0.012217305,0.0012217305,0.007330383,70
1781506367562,2069738,4.1697927,-3.6524606,8.040204,0.002443461,0.009773844,0.002443461,71
1781506367602,2066672,4.239249,-3.5901892,8.088105,-0.002443461,0.004886922,-0.002443461,71
1781506367641,2064675,4.2440395,-3.6309052,8.033018,0.0061086523,0.0061086523,0.0012217305,71
1781506367682,2063236,4.260805,-3.621325,8.006673,0.0,0.002443461,0.0,71
1781506367720,2062200,4.275175,-3.621325,8.059364,-0.0036651916,-0.0012217305,-0.004886922,71
1781506367763,2062200,4.275175,-3.621325,8.059364,-0.0036651916,0.0,-0.007330383,71
1781506367800,2061919,4.2440395,-3.5686338,8.030623,-0.009773844,-0.0036651916,-0.0061086523,71
1781506367841,2061590,4.2009287,-3.5949793,8.016253,-0.0012217305,-0.002443461,-0.008552114,71
1781506367882,2061340,4.2919407,-3.616535,8.011463,-0.009773844,-0.0061086523,-0.009773844,71
1781506367923,2061319,4.2512245,-3.5638437,8.049784,-0.0012217305,-0.008552114,-0.008552114,71
1781506367963,2061697,4.24883,-3.671621,8.078525,-0.0061086523,-0.009773844,-0.007330383,71
1781506368001,2062288,4.24883,-3.6524606,8.107265,-0.004886922,-0.009773844,-0.004886922,71
1781506368043,2062939,4.2512245,-3.6069546,8.061759,-0.002443461,-0.004886922,-0.0061086523,71
1781506368082,2063802,4.24883,-3.6380904,8.1000805,-0.009773844,-0.0061086523,-0.007330383,71
1781506368124,2064587,4.2512245,-3.583004,8.044993,-0.0012217305,-0.0061086523,-0.008552114,71
1781506368162,2065495,4.2416444,-3.6428804,8.059364,-0.008552114,-0.007330383,-0.007330383,71
1781506368201,2066408,4.294336,-3.6500657,8.040204,0.0,-0.004886922,-0.002443461,71
1781506368240,2067384,4.2847557,-3.7003617,8.073734,-0.009773844,-0.0036651916,-0.008552114,71
1781506368281,2068514,4.2823606,-3.6045597,8.018648,-0.004886922,-0.0012217305,-0.008552114,71
1781506368320,2069632,4.229669,-3.5590534,8.025833,-0.0061086523,-0.0036651916,-0.008552114,71
1781506368360,2070935,4.2727804,-3.662041,8.025833,-0.0061086523,-0.007330383,-0.0061086523,71
1781506368401,2071723,4.176978,-3.6524606,8.025833,0.0,-0.007330383,-0.004886922,71
1781506368440,2069424,4.3278666,-3.6596458,7.9970927,-0.0036651916,-0.0012217305,-0.0036651916,71
1781506368480,2066153,4.229669,-3.6333003,8.083315,-0.0061086523,-0.0012217305,-0.007330383,71
1781506368521,2063723,4.275175,-3.657251,8.080919,0.004886922,0.002443461,-0.0061086523,71
1781506368560,2062141,4.344632,-3.6548557,8.033018,-0.007330383,-0.002443461,0.004886922,70
1781506368605,2061052,4.2368546,-3.6428804,8.102475,0.009773844,0.0,-0.0012217305,70
1781506368641,2060634,4.2464347,-3.6141398,8.016253,-0.0061086523,0.0,-0.0012217305,70
1781506368680,2060520,4.342237,-3.6117446,8.040204,0.0036651916,0.004886922,-0.0012217305,70
1781506368720,2060370,4.296731,-3.6333003,8.073734,0.0,0.0061086523,-0.004886922,70
1781506368760,2060183,4.303916,-3.662041,7.980327,0.002443461,-0.0012217305,0.0,70
1781506368801,2060250,4.25841,-3.6404853,8.025833,0.004886922,-0.0036651916,-0.0012217305,70
1781506368845,2060713,4.306311,-3.6069546,8.047389,-0.0012217305,-0.004886922,0.0,70
1781506368882,2062166,4.294336,-3.616535,7.9827223,0.004886922,0.0012217305,-0.0012217305,70
1781506368923,2062166,4.294336,-3.616535,7.9827223,-0.007330383,0.0,-0.004886922,70
1781506368966,2063031,4.2919407,-3.5303128,8.028229,0.0,-0.0012217305,-0.0061086523,70
1781506369003,2063991,4.306311,-3.616535,8.021043,-0.0061086523,-0.004886922,-0.004886922,70
1781506369040,2065067,4.2152987,-3.626115,7.9899073,-0.0036651916,-0.004886922,-0.0061086523,70
1781506369080,2066181,4.24883,-3.6740162,8.047389,-0.0012217305,-0.002443461,-0.002443461,70
1781506369121,2067312,4.303916,-3.5710287,8.044993,-0.007330383,0.0036651916,-0.002443461,70
1781506369162,2068477,4.311101,-3.6452756,8.064155,0.004886922,0.0012217305,-0.0061086523,70
1781506369201,2069619,4.26799,-3.6428804,8.013858,-0.008552114,0.0,-0.0036651916,70
1781506369240,2070905,4.296731,-3.712337,8.016253,-0.0061086523,-0.002443461,-0.002443461,70
1781506369282,2072173,4.2823606,-3.6788063,7.980327,0.004886922,-0.002443461,-0.004886922,70
1781506369322,2073544,4.3158913,-3.662041,7.9827223,-0.004886922,-0.002443461,0.0012217305,70
1781506369362,2073030,4.2871504,-3.6548557,7.973142,0.009773844,0.002443461,-0.0012217305,70
1781506369403,2066361,4.2847557,-3.657251,8.023438,-0.0061086523,0.0012217305,-0.002443461,70
1781506369442,2066361,4.2847557,-3.657251,8.023438,0.0,-0.0036651916,-0.0036651916,70
1781506369481,2062323,4.3757677,-3.6907816,8.054574,0.002443461,-0.0012217305,0.002443461,70
1781506369520,2062323,4.3757677,-3.6907816,8.054574,0.0036651916,0.0,0.002443461,70
1781506369562,2061009,4.2440395,-3.6476705,8.009068,-0.002443461,0.002443461,-0.0036651916,70
1781506369601,2060475,4.303916,-3.62372,8.030623,-0.002443461,0.0012217305,-0.0012217305,70
1781506369640,2060186,4.2991257,-3.583004,8.004278,0.002443461,0.0012217305,0.0,70
1781506369683,2059821,4.3302617,-3.6835964,8.073734,-0.002443461,0.0012217305,-0.002443461,70
1781506369721,2059559,4.2536197,-3.5973744,8.037808,-0.004886922,-0.002443461,-0.002443461,70
1781506369761,2059557,4.2823606,-3.662041,8.033018,0.0012217305,-0.0012217305,-0.004886922,70
1781506369801,2059968,4.2871504,-3.6404853,7.973142,-0.002443461,-0.0012217305,-0.002443461,70
1781506369841,2060590,4.2009287,-3.6644359,8.080919,0.002443461,-0.0012217305,-0.0036651916,70
1781506369881,2061426,4.2823606,-3.6404853,8.021043,-0.008552114,-0.002443461,-0.002443461,70
1781506369922,2062235,4.2464347,-3.5734239,7.9946976,0.0012217305,-0.0012217305,-0.0036651916,70
1781506369961,2064116,4.306311,-3.6764112,8.035414,-0.008552114,-0.0036651916,-0.0061086523,70
1781506370004,2064116,4.306311,-3.6764112,8.035414,-0.002443461,-0.002443461,-0.0061086523,70
1781506370041,2065149,4.229669,-3.662041,7.968352,-0.0012217305,-0.002443461,-0.0036651916,70
1781506370080,2066186,4.2416444,-3.6117446,8.044993,-0.0012217305,0.002443461,0.0012217305,70
1781506370122,2067378,4.311101,-3.6812015,8.009068,-0.0036651916,0.0,-0.0061086523,70
1781506370162,2068519,4.2775702,-3.6093497,8.054574,-0.002443461,0.0012217305,-0.002443461,70
1781506370202,2069790,4.342237,-3.657251,8.004278,-0.0012217305,0.0,-0.0036651916,70
1781506370242,2070986,4.3302617,-3.6380904,7.973142,0.0012217305,-0.0036651916,-0.0061086523,70
1781506370289,2072331,4.306311,-3.6380904,8.052179,-0.0012217305,-0.002443461,0.0012217305,70
1781506370321,2071774,4.306311,-3.6380904,8.052179,0.008552114,0.0,-0.002443461,70
1781506370361,2068225,4.24883,-3.6309052,8.066549,-0.002443461,0.0,-0.0036651916,70
1781506370402,2064905,4.306311,-3.671621,8.028229,0.0061086523,-0.0012217305,-0.0036651916,70
1781506370443,2060841,4.342237,-3.6548557,7.9491916,-0.0036651916,0.0012217305,0.002443461,70
1781506370482,2060841,4.342237,-3.6548557,7.9491916,0.004886922,0.0036651916,0.0,70
1781506370522,2059609,4.2871504,-3.6812015,8.052179,-0.0012217305,0.0036651916,-0.0036651916,70
1781506370560,2059148,4.3158913,-3.6309052,8.054574,-0.004886922,-0.0012217305,-0.0012217305,69
1781506370602,2058723,4.2703853,-3.6309052,8.018648,0.007330383,-0.002443461,0.0,69
1781506370640,2058307,4.332657,-3.6835964,8.016253,0.0,-0.002443461,-0.0012217305,69
1781506370681,2057951,4.229669,-3.6356952,8.047389,0.0,-0.0061086523,-0.002443461,69
1781506370721,2058004,4.2512245,-3.6524606,8.066549,-0.002443461,-0.002443461,-0.004886922,69
1781506370763,2058338,4.3350515,-3.6835964,8.073734,-0.0061086523,-0.0036651916,-0.0036651916,69
1781506370801,2059765,4.3158913,-3.5853992,8.009068,-0.0036651916,-0.0036651916,-0.007330383,69
1781506370845,2059765,4.3158913,-3.5853992,8.009068,-0.009773844,-0.002443461,-0.0061086523,69
1781506370881,2060671,4.24883,-3.6596458,8.047389,0.0,0.0,-0.0061086523,69
1781506370924,2061497,4.3302617,-3.6309052,8.011463,-0.004886922,0.0012217305,-0.007330383,69
1781506370969,2062572,4.3350515,-3.7003617,8.08571,-0.0061086523,-0.0036651916,-0.004886922,69
1781506371001,2064738,4.344632,-3.6788063,7.999488,0.0012217305,-0.0036651916,-0.002443461,69
1781506371042,2064738,4.344632,-3.6788063,7.999488,-0.002443461,-0.0012217305,0.0061086523,69
1781506371081,2067135,4.2991257,-3.6069546,8.013858,0.02076942,0.012217305,0.014660766,69
1781506371124,2068371,4.3087063,-3.7362876,8.023438,-0.017104227,-0.0036651916,0.0061086523,69
1781506371161,2069637,4.265595,-3.499177,8.078525,0.008552114,0.0012217305,-0.008552114,69
1781506371203,2070959,4.3829527,-3.6452756,8.011463,-0.0012217305,-0.012217305,-0.009773844,69
1781506371242,2072378,4.2152987,-3.6093497,8.018648,0.0012217305,-0.02076942,0.0,69
1781506371281,2071025,4.2440395,-3.6093497,8.059364,0.014660766,-0.009773844,0.002443461,69
1781506371322,2067238,4.349422,-3.702757,8.016253,0.0036651916,0.0,-0.0036651916,69
1781506371360,2064084,4.3350515,-3.5494733,8.030623,-0.002443461,-0.0061086523,-0.017104227,69
1781506371401,2061952,4.2703853,-3.587794,7.9970927,-0.004886922,-0.013439035,-0.02076942,69
1781506371442,2060470,4.3206816,-3.5949793,8.088105,0.0012217305,0.0,0.0036651916,69
1781506371480,2059520,4.2320642,-3.6835964,8.040204,0.012217305,0.013439035,0.03176499,69
1781506371520,2059248,4.2799654,-3.6380904,8.09529,0.0012217305,0.012217305,0.018325957,69
1781506371561,2058846,4.260805,-3.626115,8.037808,0.009773844,0.0036651916,-0.019547688,68
1781506371602,2058262,4.347027,-3.5662386,7.999488,0.007330383,-0.02443461,-0.02565634,68
1781506371640,2057961,4.2248793,-3.5925844,7.9946976,0.02321288,-0.02687807,-0.002443461,68
1781506371692,2058372,4.3206816,-3.712337,8.09529,0.021991149,0.0,0.013439035,68
1781506371720,2058372,4.3206816,-3.712337,8.09529,0.02321288,0.015882496,0.013439035,68
1781506371761,2059014,4.303916,-3.5853992,8.059364,0.0012217305,0.017104227,-0.0036651916,68
1781506371801,2059754,4.2919407,-3.5255227,8.021043,0.0012217305,-0.0012217305,-0.0061086523,68
1781506371841,2060468,4.260805,-3.6093497,8.030623,0.017104227,-0.0012217305,0.0036651916,68
1781506371881,2061228,4.2703853,-3.6380904,8.035414,0.010995574,0.007330383,0.030543262,68
1781506371921,2061967,4.2632,-3.62372,8.083315,0.004886922,0.012217305,0.018325957,68
1781506371961,2062687,4.3087063,-3.6141398,8.08571,0.009773844,0.0,-0.018325957,68
1781506372002,2063542,4.3158913,-3.5853992,7.9970927,0.012217305,-0.030543262,-0.014660766,68
1781506372042,2064362,4.174583,-3.5446832,8.016253,0.018325957,-0.034208454,0.002443461,68
1781506372081,2065273,4.2799654,-3.6380904,8.073734,0.004886922,0.0012217305,0.007330383,68
1781506372122,2066299,4.404508,-3.542288,8.08571,-0.010995574,0.013439035,-0.014660766,68
1781506372161,2066383,4.3278666,-3.5542634,8.056969,-0.02565634,0.002443461,-0.02321288,68
1781506372201,2066383,4.3278666,-3.5542634,8.056969,-0.015882496,-0.010995574,-0.014660766,68
1781506372242,2059554,4.3374467,-3.6189299,8.052179,-0.008552114,-0.0061086523,0.0,68
1781506372281,2059554,4.3374467,-3.6189299,8.052179,-0.004886922,0.010995574,0.02076942,68
1781506372322,2057350,4.2919407,-3.5925844,8.061759,-0.0036651916,0.018325957,0.004886922,68
1781506372361,2055862,4.301521,-3.6021645,8.073734,-0.010995574,-0.0061086523,-0.017104227,68
1781506372401,2055211,4.2440395,-3.5255227,7.973142,0.007330383,-0.039095376,-0.018325957,68
1781506372443,2054791,4.2344594,-3.7219174,7.942006,0.007330383,-0.034208454,0.0036651916,68
1781506372481,2054075,4.4021134,-3.6692262,8.059364,0.0061086523,-0.0012217305,0.007330383,68
